booking_record_id,date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,driver_cancellation_reason,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,booking_value_missing_unexpected,ride_distance_missing_unexpected,payment_method_missing_unexpected,customer_cancel_reason_missing,driver_cancel_reason_missing,incomplete_reason_missing,invalid_booking_status,invalid_booking_value,invalid_ride_distance,invalid_driver_rating,invalid_customer_rating,revenue_per_km,booking_value_outlier,ride_distance_outlier,avg_vtat_outlier,avg_ctat_outlier,revenue_per_km_outlier
80172,2024-04-13,17:40:52,"""CNR4285363""",Completed,"""CID2349482""",Go Sedan,Satguru Ram Singh Marg,Udyog Bhawan,3.8,15.4,,,,,,,398.0,2.88,4.3,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,138.19444444444446,False,False,False,False,True
80175,2024-03-20,18:58:22,"""CNR2499160""",Incomplete,"""CID1638015""",Bike,Huda City Centre,Ambience Mall,8.2,24.1,,,,,1.0,Other Issue,330.0,2.29,,,UPI,False,False,False,False,False,False,False,False,False,False,False,144.1048034934498,False,False,False,False,True
80176,2024-06-03,09:15:42,"""CNR2650957""",Incomplete,"""CID9727951""",Go Mini,Botanical Garden,India Gate,7.1,16.2,,,,,1.0,Other Issue,677.0,1.72,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,393.60465116279073,False,False,False,False,True
80183,2024-08-24,11:14:43,"""CNR9225051""",Completed,"""CID6835848""",Go Mini,South Extension,IGNOU Road,13.0,27.8,,,,,,,1276.0,7.1,4.6,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,179.71830985915494,False,False,False,False,True
80186,2024-11-17,15:26:06,"""CNR1109169""",Completed,"""CID7612476""",Go Sedan,Shastri Nagar,Faridabad Sector 15,10.7,17.4,,,,,,,1437.0,10.81,4.2,4.1,Cash,False,False,False,False,False,False,False,False,False,False,False,132.93246993524514,True,False,False,False,True
80189,2024-01-09,19:53:02,"""CNR9212293""",Completed,"""CID1860049""",Premier Sedan,Noida Film City,Tughlakabad,11.1,27.7,,,,,,,431.0,4.3,4.7,4.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,100.23255813953489,False,False,False,False,True
80191,2024-09-25,18:06:31,"""CNR5555332""",Completed,"""CID4497891""",Auto,Shastri Nagar,Rohini East,9.2,31.9,,,,,,,816.0,3.41,4.9,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,239.29618768328444,False,False,False,False,True
80192,2024-02-19,20:36:45,"""CNR8851749""",Incomplete,"""CID5499422""",Bike,Indraprastha,Manesar,3.2,14.8,,,,,1.0,Other Issue,522.0,3.6,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,145.0,False,False,False,False,True
80196,2024-04-15,14:02:42,"""CNR2384956""",Completed,"""CID1332620""",Auto,AIIMS,Ashok Park Main,8.7,27.9,,,,,,,615.0,5.56,4.2,3.3,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,110.61151079136691,False,False,False,False,True
80199,2024-03-16,08:18:43,"""CNR2653452""",Completed,"""CID4615750""",Go Sedan,Indraprastha,Civil Lines Gurgaon,3.8,26.7,,,,,,,779.0,3.39,3.9,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,229.79351032448378,False,False,False,False,True
80210,2024-10-06,20:49:44,"""CNR5648483""",Completed,"""CID8658038""",Go Sedan,Anand Vihar,Ardee City,5.5,16.3,,,,,,,1045.0,4.26,3.5,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,245.30516431924883,False,False,False,False,True
80217,2024-11-30,10:57:48,"""CNR5566429""",Completed,"""CID5454142""",Auto,Delhi Gate,Chirag Delhi,13.0,16.0,,,,,,,439.0,5.19,4.4,3.9,Cash,False,False,False,False,False,False,False,False,False,False,False,84.58574181117532,False,False,False,False,True
80221,2024-02-24,12:16:56,"""CNR8775390""",Completed,"""CID7163277""",Go Sedan,Hauz Khas,Kaushambi,3.1,20.5,,,,,,,461.0,5.14,4.7,4.0,Credit Card,False,False,False,False,False,False,False,False,False,False,False,89.6887159533074,False,False,False,False,True
80232,2024-06-26,04:18:28,"""CNR3763913""",Completed,"""CID9614552""",Auto,South Extension,Noida Sector 18,13.8,24.3,,,,,,,859.0,4.85,4.9,3.7,Cash,False,False,False,False,False,False,False,False,False,False,False,177.11340206185568,False,False,False,False,True
80258,2024-02-09,07:52:33,"""CNR8463500""",Completed,"""CID7144795""",Premier Sedan,Greater Noida,Udyog Vihar,14.2,27.1,,,,,,,1275.0,8.67,4.3,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,147.05882352941177,False,False,False,False,True
80271,2024-06-11,09:47:11,"""CNR7984113""",Completed,"""CID7260297""",Auto,Ambience Mall,Noida Extension,3.1,22.9,,,,,,,638.0,2.07,4.7,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,308.21256038647346,False,False,False,False,True
80285,2024-08-05,09:07:01,"""CNR1100296""",Incomplete,"""CID2657362""",Bike,Cyber Hub,Jahangirpuri,7.6,27.2,,,,,1.0,Vehicle Breakdown,468.0,4.73,,,Cash,False,False,False,False,False,False,False,False,False,False,False,98.9429175475687,False,False,False,False,True
80291,2024-08-16,10:40:19,"""CNR8722106""",Completed,"""CID6029225""",Go Sedan,Nehru Place,Seelampur,6.0,40.9,,,,,,,292.0,2.66,4.2,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,109.77443609022556,False,False,False,False,True
80298,2024-12-01,17:07:08,"""CNR6609406""",Completed,"""CID8095713""",Go Mini,Noida Extension,Tagore Garden,8.4,42.4,,,,,,,1469.0,14.5,3.4,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,101.3103448275862,True,False,False,False,True
80325,2024-12-07,10:18:22,"""CNR4315267""",Incomplete,"""CID3218672""",Go Sedan,Samaypur Badli,Barakhamba Road,3.5,13.1,,,,,1.0,Other Issue,500.0,1.12,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,446.4285714285714,False,False,False,False,True
80328,2024-08-11,21:18:29,"""CNR7514275""",Completed,"""CID3201807""",Bike,Welcome,Central Secretariat,12.1,30.9,,,,,,,1513.0,28.6,4.1,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,52.9020979020979,True,False,False,False,False
80331,2024-06-16,09:42:00,"""CNR4020468""",Completed,"""CID9772375""",Premier Sedan,IFFCO Chowk,Rithala,2.7,31.1,,,,,,,952.0,6.95,4.3,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,136.97841726618705,False,False,False,False,True
80360,2024-11-16,20:05:35,"""CNR1637199""",Completed,"""CID7105136""",Auto,Maidan Garhi,Kashmere Gate,13.1,24.5,,,,,,,332.0,2.19,3.4,4.3,Credit Card,False,False,False,False,False,False,False,False,False,False,False,151.59817351598173,False,False,False,False,True
80379,2024-06-16,12:55:10,"""CNR7203167""",Completed,"""CID5229349""",Auto,Kherki Daula Toll,Hauz Khas,8.9,26.8,,,,,,,1486.0,32.09,4.3,3.4,UPI,False,False,False,False,False,False,False,False,False,False,False,46.307260828918665,True,False,False,False,False
80399,2024-03-02,23:12:06,"""CNR8622701""",Completed,"""CID6832798""",Go Sedan,Rajouri Garden,Mandi House,12.5,43.5,,,,,,,391.0,2.92,4.2,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,133.9041095890411,False,False,False,False,True
80450,2024-10-08,10:42:28,"""CNR7590640""",Incomplete,"""CID6626608""",Go Mini,Pitampura,Old Gurgaon,3.0,21.3,,,,,1.0,Vehicle Breakdown,975.0,1.22,,,UPI,False,False,False,False,False,False,False,False,False,False,False,799.1803278688525,False,False,False,False,True
80453,2024-10-28,14:04:42,"""CNR1835032""",Completed,"""CID4199965""",Uber XL,Lal Quila,New Colony,10.9,35.2,,,,,,,290.0,2.15,4.1,3.0,Cash,False,False,False,False,False,False,False,False,False,False,False,134.88372093023256,False,False,False,False,True
80464,2024-11-23,15:17:02,"""CNR9287265""",Completed,"""CID4542985""",eBike,Kirti Nagar,Munirka,13.3,33.8,,,,,,,684.0,4.09,4.3,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,167.23716381418095,False,False,False,False,True
80494,2024-05-09,21:36:46,"""CNR1660609""",Completed,"""CID5859508""",Bike,Peeragarhi,Bhikaji Cama Place,12.4,30.9,,,,,,,1526.0,16.57,4.2,4.8,Cash,False,False,False,False,False,False,False,False,False,False,False,92.09414604707302,True,False,False,False,True
80499,2024-06-15,17:22:51,"""CNR2425278""",Completed,"""CID7106291""",Go Sedan,Nawada,IFFCO Chowk,9.9,33.7,,,,,,,3532.0,13.71,3.8,4.2,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,257.6221735959154,True,False,False,False,True
80519,2024-02-04,16:52:34,"""CNR4015815""",Completed,"""CID9371627""",Go Sedan,Raj Nagar Extension,Pulbangash,9.9,41.7,,,,,,,540.0,2.18,4.3,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,247.7064220183486,False,False,False,False,True
80520,2024-03-15,16:07:40,"""CNR4151204""",Completed,"""CID9447381""",Bike,Rohini,Rohini East,13.4,35.0,,,,,,,267.0,2.07,3.1,4.2,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,128.9855072463768,False,False,False,False,True
80525,2024-12-15,19:38:32,"""CNR7795311""",Completed,"""CID4376259""",eBike,Badshahpur,Madipur,5.6,30.6,,,,,,,1107.0,8.48,4.6,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,130.54245283018867,False,False,False,False,True
80545,2024-11-23,22:20:06,"""CNR5567462""",Completed,"""CID1263096""",Premier Sedan,Meerut,Basai Dhankot,9.0,38.2,,,,,,,1446.0,34.81,4.6,4.7,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,41.53978741740879,True,False,False,False,False
80559,2024-10-11,20:50:36,"""CNR1370833""",Incomplete,"""CID4915204""",Bike,Central Secretariat,Mehrauli,6.9,29.6,,,,,1.0,Other Issue,955.0,3.82,,,UPI,False,False,False,False,False,False,False,False,False,False,False,250.0,False,False,False,False,True
80563,2024-04-27,13:06:36,"""CNR1149364""",Completed,"""CID6967958""",Uber XL,Lok Kalyan Marg,New Colony,3.5,37.4,,,,,,,990.0,5.42,4.3,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,182.65682656826567,False,False,False,False,True
80593,2024-07-15,20:42:55,"""CNR4411907""",Completed,"""CID2931000""",Auto,Shastri Park,Manesar,9.0,37.2,,,,,,,357.0,2.45,4.7,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,145.7142857142857,False,False,False,False,True
80595,2024-06-10,21:38:08,"""CNR4832818""",Completed,"""CID7457820""",eBike,Punjabi Bagh,Lajpat Nagar,5.8,23.5,,,,,,,349.0,3.23,4.6,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,108.04953560371517,False,False,False,False,True
80596,2024-11-17,17:30:30,"""CNR8835972""",Incomplete,"""CID8887546""",Uber XL,Huda City Centre,Anand Vihar,7.0,15.9,,,,,1.0,Customer Demand,1118.0,11.6,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,96.37931034482759,False,False,False,False,True
80602,2024-08-29,09:08:51,"""CNR3278502""",Completed,"""CID6118075""",Go Mini,Malviya Nagar,AIIMS,10.2,17.1,,,,,,,444.0,2.27,3.8,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,195.59471365638765,False,False,False,False,True
80614,2024-02-16,20:24:21,"""CNR6375270""",Incomplete,"""CID8220491""",Go Mini,Netaji Subhash Place,Kadarpur,7.1,11.2,,,,,1.0,Other Issue,478.0,5.66,,,UPI,False,False,False,False,False,False,False,False,False,False,False,84.45229681978799,False,False,False,False,True
80617,2024-11-02,13:01:59,"""CNR3399617""",Incomplete,"""CID9521959""",Auto,Rohini,Delhi Gate,7.0,15.6,,,,,1.0,Customer Demand,1020.0,9.91,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,102.9263370332997,False,False,False,False,True
80633,2024-04-06,10:04:32,"""CNR2265566""",Incomplete,"""CID7857457""",Go Mini,Ghitorni,IIT Delhi,3.0,15.0,,,,,1.0,Vehicle Breakdown,1374.0,12.09,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,113.64764267990074,True,False,False,False,True
80654,2024-09-15,20:36:51,"""CNR3786618""",Completed,"""CID1482340""",Auto,Samaypur Badli,Lok Kalyan Marg,14.7,40.5,,,,,,,1467.0,36.52,4.6,4.7,Credit Card,False,False,False,False,False,False,False,False,False,False,False,40.1697699890471,True,False,False,False,False
80661,2024-01-21,15:10:58,"""CNR5486367""",Completed,"""CID5252532""",Go Mini,Dwarka Mor,Green Park,4.2,19.6,,,,,,,2615.0,18.38,4.3,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,142.27421109902068,True,False,False,False,True
80669,2024-03-15,16:12:27,"""CNR8813813""",Completed,"""CID6774452""",Premier Sedan,MG Road,Vatika Chowk,3.1,37.0,,,,,,,273.0,3.05,4.4,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,89.50819672131148,False,False,False,False,True
80672,2024-12-06,18:02:37,"""CNR6292702""",Completed,"""CID4082298""",Bike,Chirag Delhi,AIIMS,2.2,41.4,,,,,,,471.0,2.85,4.4,3.7,UPI,False,False,False,False,False,False,False,False,False,False,False,165.26315789473685,False,False,False,False,True
80677,2024-11-27,12:16:03,"""CNR2675624""",Completed,"""CID3846190""",Go Sedan,Lok Kalyan Marg,Gwal Pahari,3.2,22.2,,,,,,,704.0,2.2,4.1,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,320.0,False,False,False,False,True
80682,2024-03-30,06:47:05,"""CNR6615561""",Incomplete,"""CID1131476""",Bike,Adarsh Nagar,Ghitorni,2.9,16.5,,,,,1.0,Customer Demand,683.0,2.38,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,286.9747899159664,False,False,False,False,True
80718,2024-07-28,09:12:03,"""CNR4356761""",Completed,"""CID1769816""",Go Sedan,ITO,Faridabad Sector 15,12.4,17.7,,,,,,,1451.0,22.43,4.3,4.6,Debit Card,False,False,False,False,False,False,False,False,False,False,False,64.69014712438698,True,False,False,False,False
80722,2024-11-09,04:20:20,"""CNR8085349""",Completed,"""CID4540738""",Bike,Maidan Garhi,Subhash Nagar,9.9,20.6,,,,,,,1394.0,17.93,4.1,4.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,77.74679308421639,True,False,False,False,False
80743,2024-06-04,09:33:02,"""CNR5771457""",Completed,"""CID1322981""",Go Mini,Mandi House,Noida Extension,8.0,42.5,,,,,,,968.0,3.25,4.4,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,297.84615384615387,False,False,False,False,True
80769,2024-09-23,16:08:59,"""CNR5657053""",Incomplete,"""CID1363895""",Auto,Kadarpur,Badshahpur,8.1,12.3,,,,,1.0,Vehicle Breakdown,976.0,5.3,,,UPI,False,False,False,False,False,False,False,False,False,False,False,184.1509433962264,False,False,False,False,True
80778,2024-12-28,05:19:45,"""CNR3882421""",Completed,"""CID8188312""",Go Sedan,Raj Nagar Extension,Sultanpur,8.2,27.6,,,,,,,1074.0,6.63,4.3,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,161.99095022624434,False,False,False,False,True
80821,2024-01-28,19:56:03,"""CNR9223105""",Incomplete,"""CID2866044""",Bike,Jhilmil,Khandsa,7.3,16.1,,,,,1.0,Other Issue,449.0,5.3,,,UPI,False,False,False,False,False,False,False,False,False,False,False,84.71698113207547,False,False,False,False,True
80886,2024-08-21,21:56:03,"""CNR6367553""",Completed,"""CID6436512""",Uber XL,IFFCO Chowk,Dwarka Mor,9.3,28.3,,,,,,,654.0,4.71,4.2,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,138.8535031847134,False,False,False,False,True
80899,2024-06-24,20:19:49,"""CNR7509701""",Completed,"""CID9235276""",Auto,DLF City Court,Punjabi Bagh,4.2,44.1,,,,,,,967.0,5.54,3.9,4.4,UPI,False,False,False,False,False,False,False,False,False,False,False,174.54873646209387,False,False,False,False,True
80930,2024-02-22,10:48:31,"""CNR8880170""",Completed,"""CID1281731""",Auto,Hauz Rani,Maidan Garhi,8.6,33.7,,,,,,,376.0,2.82,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,133.33333333333334,False,False,False,False,True
80935,2024-06-08,14:55:27,"""CNR7032507""",Incomplete,"""CID8056676""",Go Sedan,Chandni Chowk,RK Puram,2.2,27.6,,,,,1.0,Other Issue,654.0,3.44,,,UPI,False,False,False,False,False,False,False,False,False,False,False,190.11627906976744,False,False,False,False,True
80937,2024-06-20,02:44:28,"""CNR1027300""",Completed,"""CID9596281""",Uber XL,Indraprastha,Gurgaon Sector 29,10.1,38.7,,,,,,,2231.0,40.42,4.5,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,55.19544779811974,True,False,False,False,False
80941,2024-02-02,20:10:09,"""CNR6526708""",Completed,"""CID9008338""",Bike,Ashok Park Main,Gurgaon Railway Station,5.1,30.6,,,,,,,611.0,6.76,3.8,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,90.38461538461539,False,False,False,False,True
80942,2024-01-29,17:16:40,"""CNR4907270""",Completed,"""CID3991936""",Auto,Chhatarpur,Cyber Hub,10.9,27.3,,,,,,,406.0,4.7,4.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,86.38297872340425,False,False,False,False,True
80975,2024-10-02,13:12:48,"""CNR7602998""",Completed,"""CID2149119""",Go Sedan,IFFCO Chowk,Kadarpur,9.1,33.0,,,,,,,752.0,8.06,3.2,5.0,Debit Card,False,False,False,False,False,False,False,False,False,False,False,93.30024813895781,False,False,False,False,True
80977,2024-12-29,15:45:21,"""CNR6898942""",Completed,"""CID6947738""",Premier Sedan,Tagore Garden,Connaught Place,14.2,23.2,,,,,,,1696.0,40.47,4.2,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,41.90758586607364,True,False,False,False,False
80996,2024-11-30,20:25:31,"""CNR5140950""",Completed,"""CID8954572""",eBike,Tagore Garden,Rohini West,9.7,16.4,,,,,,,437.0,2.51,4.4,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,174.10358565737053,False,False,False,False,True
81025,2024-04-13,10:55:52,"""CNR5711199""",Completed,"""CID6484576""",Auto,Raj Nagar Extension,Chandni Chowk,6.5,29.6,,,,,,,258.0,2.08,4.3,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,124.03846153846153,False,False,False,False,True
81038,2024-02-17,16:29:58,"""CNR6647706""",Completed,"""CID5980040""",Go Mini,Bhiwadi,DLF Phase 3,8.2,30.9,,,,,,,1033.0,11.96,4.6,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,86.37123745819397,False,False,False,False,True
81060,2024-02-05,16:07:17,"""CNR9623785""",Completed,"""CID7790154""",Go Sedan,Mayur Vihar,Chhatarpur,12.3,44.1,,,,,,,263.0,2.36,4.6,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,111.4406779661017,False,False,False,False,True
81105,2024-04-14,20:30:06,"""CNR2017310""",Completed,"""CID7653662""",Bike,Pulbangash,Sadar Bazar Gurgaon,14.7,28.5,,,,,,,1274.0,2.84,4.2,4.6,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,448.59154929577466,False,False,False,False,True
81124,2024-11-09,20:33:09,"""CNR4102015""",Completed,"""CID6871022""",Auto,Gurgaon Railway Station,Preet Vihar,9.5,22.1,,,,,,,1608.0,8.03,4.2,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,200.24906600249068,True,False,False,False,True
81167,2024-09-14,23:16:01,"""CNR9777651""",Incomplete,"""CID3451985""",eBike,Bahadurgarh,MG Road,6.3,11.4,,,,,1.0,Vehicle Breakdown,1604.0,1.7,,,Cash,False,False,False,False,False,False,False,False,False,False,False,943.5294117647059,True,False,False,False,True
81171,2024-11-07,03:42:44,"""CNR7412459""",Completed,"""CID6367470""",Go Sedan,Badshahpur,Saidulajab,4.7,41.6,,,,,,,803.0,7.08,3.6,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,113.41807909604519,False,False,False,False,True
81177,2024-01-07,22:54:01,"""CNR3269952""",Completed,"""CID6817725""",Auto,Badarpur,Sonipat,13.8,39.8,,,,,,,2384.0,27.57,4.0,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,86.47080159593762,True,False,False,False,True
81182,2024-10-09,16:33:54,"""CNR3085890""",Incomplete,"""CID7540036""",Go Mini,Sohna Road,Subhash Chowk,8.8,23.6,,,,,1.0,Other Issue,326.0,1.24,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,262.9032258064516,False,False,False,False,True
81183,2024-11-01,14:15:44,"""CNR2553463""",Completed,"""CID2019990""",Go Sedan,Lal Quila,Pragati Maidan,3.0,37.1,,,,,,,323.0,3.37,4.4,4.1,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,95.84569732937685,False,False,False,False,True
